2003-08-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,63,80,0,0,0,0,0,0,44,0,0,0,0,0
0,0,0,12,0,0,1,76,42,0,0,0,0,0,45,0,0,0,58,0
0,0,66,23,28,0,40,51,48,0,41,0,0,0,70,37,79,0,27,0
60,9,73,56,11,0,10,50,67,35,49,43,14,74,17,31,30,0,46,68
69,39,25,26,15,75,21,13,72,24,19,47,6,65,55,34,18,16,3,38
77,20,62,2,78,61,64,32,8,29,36,4,59,7,52,71,5,33,54,53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,37,44,42,48,0,0,0,0,0,0,0,68,0
0,0,0,27,0,0,0,22,38,43,46,0,0,0,0,0,0,60,74,0
0,0,12,23,16,0,0,28,45,40,41,0,0,0,0,57,0,66,76,0
1,9,17,11,14,0,30,31,35,39,49,47,51,56,58,70,0,73,75,80
3,6,10,13,15,18,19,21,24,25,26,50,34,55,63,67,65,69,72,79
2,4,5,7,8,20,29,32,33,36,52,53,54,59,61,62,64,71,77,78
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,22,80,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,76,0,0,0,0,0,0,44,0,0,0,0,0
0,0,0,12,0,0,40,51,0,0,0,0,0,0,45,37,0,0,0,0
0,9,0,23,28,0,10,50,48,35,0,0,14,0,70,31,0,0,27,68
60,39,66,26,11,75,21,13,67,24,0,43,6,65,17,34,79,0,3,38
69,20,25,2,78,61,64,32,72,29,41,47,59,7,55,71,5,16,54,53
56,77,58,74,42,63,62,19,8,46,49,4,33,36,18,15,57,52,30,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,27,0,0,0,22,44,0,0,0,0,0,0,0,0,0,0,0
0,0,12,23,0,0,0,28,38,43,0,0,0,0,0,0,0,60,68,0
1,0,17,11,0,0,0,31,45,40,48,47,51,0,0,0,0,66,76,80
3,9,10,13,16,0,0,21,35,39,41,50,34,55,0,70,65,69,75,79
2,6,5,7,14,20,29,32,24,25,26,53,54,59,61,67,64,71,72,78
4,8,15,18,19,30,33,36,42,46,49,52,56,57,58,62,63,73,74,77
