2017-09-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,49,0,0,0,0,0,0,0,77,0,78,0,0,0,0,0,52
0,0,0,22,0,0,0,0,0,0,0,57,0,66,0,71,0,0,0,36
68,0,0,37,0,10,44,67,63,0,0,73,25,51,0,11,15,0,0,79
5,7,12,16,60,46,3,65,8,29,56,41,13,33,74,69,59,0,55,21
6,42,23,62,18,39,35,72,53,70,30,19,75,27,61,47,31,20,17,2
45,4,34,80,58,43,9,14,28,24,76,1,50,32,40,64,38,26,54,48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,22,25,0,0,0,0,49,0,0,0,0,57,0,68,66,78
0,3,8,15,10,11,0,0,37,0,55,0,51,0,0,63,0,73,77,71
0,5,6,13,19,20,12,29,33,44,41,52,36,56,65,59,67,69,79,74
2,17,18,23,27,21,30,31,35,39,42,46,47,53,61,62,60,70,72,75
1,4,9,14,24,26,28,32,34,38,40,43,45,48,50,54,58,64,76,80
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0
0,0,0,49,0,0,0,0,0,0,0,57,0,0,0,71,0,0,0,0
68,0,0,22,0,0,0,67,63,0,0,73,0,66,0,11,0,0,0,0
5,0,0,16,0,10,44,65,8,0,0,41,0,51,0,69,15,0,55,52
6,7,0,62,0,46,3,72,53,29,0,19,13,33,61,47,59,20,17,21
45,4,12,80,18,43,9,14,28,24,56,1,50,32,40,64,38,26,54,48
34,31,75,30,74,78,35,39,23,42,79,60,37,27,58,70,36,76,2,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0
0,3,8,0,22,11,0,0,0,0,49,0,0,0,0,63,0,68,0,0
0,5,6,15,10,20,0,0,0,0,55,52,51,56,65,59,0,73,66,0
0,17,18,13,19,21,12,29,0,44,41,46,47,53,61,62,0,69,77,71
1,4,9,14,24,26,28,32,33,38,40,43,45,48,50,54,67,64,72,80
2,23,25,27,30,31,34,35,36,37,39,42,58,60,70,74,75,76,78,79
