2011-12-27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0
39,0,0,0,0,52,0,0,0,0,0,0,0,0,51,0,0,0,0,0
25,0,0,0,0,42,0,0,0,0,0,0,0,0,9,0,0,0,0,0
67,0,79,0,70,14,0,64,72,8,65,26,46,54,38,0,68,73,0,0
6,62,3,0,24,22,23,78,55,43,10,19,63,12,31,0,71,50,44,40
30,57,53,66,34,49,4,45,13,76,80,32,17,5,41,29,36,16,27,15
1,61,58,47,7,18,59,74,11,21,20,77,69,48,2,37,56,33,35,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0
0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,68,0,0,0,0
0,0,0,0,25,0,0,0,0,43,0,46,0,0,0,64,54,70,0,0
0,9,8,23,12,0,0,29,0,40,0,44,0,0,0,62,66,73,75,79
0,10,14,5,19,26,0,15,38,27,31,42,52,60,55,63,67,72,76,71
4,3,16,17,6,24,13,30,22,34,36,32,41,45,49,53,57,50,78,80
1,2,7,11,18,20,21,28,33,35,37,47,48,56,58,59,61,69,74,77
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,52,0,0,0,0,0,0,0,0,60,0,0,0,0,0
25,0,0,0,0,14,0,0,72,0,0,0,0,0,51,0,0,73,0,0
67,0,79,0,24,22,23,64,55,43,0,19,46,54,38,0,68,50,0,0
6,62,3,66,34,49,4,78,13,76,0,32,17,12,31,0,36,16,44,40
30,57,53,47,7,18,59,74,11,21,10,77,69,48,41,37,56,33,27,15
5,65,20,75,70,63,80,29,9,45,28,42,58,1,71,35,61,26,2,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0
0,0,0,0,25,0,0,0,0,39,0,0,0,0,0,68,0,0,0,0
0,0,0,0,12,0,0,0,0,43,0,46,0,0,0,64,54,73,0,0
0,0,14,23,19,0,0,0,38,40,31,44,52,0,0,62,66,72,76,0
0,10,16,17,6,0,13,15,22,27,36,32,41,60,55,53,67,50,78,79
4,3,7,11,18,24,21,30,33,34,37,47,48,56,49,59,57,69,74,77
1,2,5,8,9,20,26,28,29,35,42,45,58,61,63,65,70,71,75,80
