2013-06-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,41,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
0,0,75,0,0,0,37,0,0,0,31,0,52,30,0,27,0,0,0,0
0,6,9,19,3,56,12,0,14,0,39,0,80,62,42,23,0,0,0,7
64,73,40,35,32,18,8,74,47,43,2,58,53,76,46,21,0,63,51,29
54,57,13,55,44,59,69,33,61,16,4,77,34,22,5,20,0,78,28,25
24,65,48,26,49,38,60,11,15,71,68,72,70,66,17,79,1,45,50,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
7,0,0,0,0,29,30,0,0,0,41,0,0,0,0,0,0,0,0,0
3,10,14,12,19,27,33,31,39,36,43,0,52,0,0,64,62,0,75,76
2,6,9,8,16,18,23,37,32,35,42,46,47,53,56,63,58,0,73,80
4,5,13,20,22,25,21,28,34,44,40,54,55,57,59,61,69,74,77,78
1,11,15,17,24,26,38,45,48,49,50,60,65,66,67,68,70,71,72,79
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
0,0,41,0,0,0,0,0,0,0,31,0,52,0,0,0,0,0,0,0
0,0,9,0,0,56,0,0,0,0,39,0,80,30,0,0,0,0,0,0
0,6,40,35,0,18,12,0,14,43,2,58,53,62,42,27,0,63,0,0
54,57,13,55,32,59,8,0,47,16,4,77,34,76,46,23,0,78,0,29
24,65,48,26,49,38,69,11,61,71,68,72,70,22,5,20,0,45,50,25
51,73,19,15,1,75,64,28,66,21,3,79,44,37,17,74,7,33,67,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,29,0,0,0,0,41,0,0,0,0,0,0,0,0,0
0,10,0,0,0,27,0,0,39,0,43,0,52,0,0,0,62,0,0,0
0,6,14,12,16,18,30,0,32,36,42,0,47,0,0,63,58,0,0,76
2,5,9,8,22,25,23,31,34,35,40,46,55,53,56,61,69,0,77,80
4,11,13,20,24,26,38,45,48,49,50,54,65,57,59,68,70,71,72,78
1,3,7,15,17,19,21,28,33,37,44,51,60,64,66,67,73,74,75,79
