2015-09-03
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,18
0,0,0,0,41
0,32,0,0,43
0,40,10,0,29
0,42,45,0,22
14,5,4,0,33
16,35,39,1,38
8,44,2,13,15
9,6,24,21,12
26,31,11,17,28
7,27,20,36,37
3,25,30,19,23
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,34,0,32,45
0,18,0,41,40
10,14,0,43,42
5,16,29,22,33
1,8,13,35,38
4,9,15,39,44
2,24,6,12,21
11,17,26,28,31
7,20,27,36,37
3,19,23,25,30
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,18
0,0,10,0,41
0,32,45,0,43
0,42,4,0,29
14,35,39,1,22
16,44,2,13,33
8,6,24,21,38
9,31,11,17,15
7,27,20,36,12
3,25,30,19,23
40,5,37,28,26
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,34,0,0,0
0,18,0,32,0
0,14,0,41,45
10,16,0,43,42
1,8,29,22,33
4,9,13,35,38
2,24,15,39,44
11,17,6,12,21
7,20,27,36,31
3,19,23,25,30
5,26,28,37,40
