2018-07-22
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,5,0
0,0,0,30,0
0,0,25,39,9
13,2,28,37,24
16,35,36,7,44
38,43,32,45,14
1,21,42,10,33
29,17,20,19,18
23,4,12,26,34
40,11,6,3,15
27,22,31,41,8
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,25,0,0
0,13,36,30,35
2,5,24,39,44
9,21,16,28,43
7,33,14,37,32
1,10,38,42,45
4,19,17,18,20
11,12,23,29,34
3,6,15,26,40
8,22,27,31,41
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,5,0
0,0,0,30,0
0,0,0,39,0
13,0,25,37,0
16,2,28,7,0
38,35,36,45,44
1,43,42,10,33
29,21,20,19,18
23,17,12,26,34
40,11,6,3,15
27,22,31,41,8
24,14,9,32,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,13,0,30,0
0,5,25,39,35
0,21,36,28,44
2,33,16,37,43
7,10,38,42,45
1,19,17,18,20
11,12,23,29,34
3,6,15,26,40
8,22,27,31,41
4,9,14,24,32
