2019-10-02
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,36,0,0
9,0,6,0,0
27,0,28,0,0
15,0,43,19,0
33,0,31,11,0
16,8,10,5,0
40,24,12,7,41
25,23,30,44,42
37,38,29,3,32
26,1,22,13,20
45,18,2,39,21
35,4,17,14,34
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,27,0,0
0,0,8,0,36
0,0,6,0,41
0,0,19,0,42
0,9,28,0,33
11,7,24,15,43
5,12,25,16,31
10,37,38,23,40
30,3,20,29,32
1,13,22,26,44
2,18,21,39,45
4,14,17,34,35
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
9,0,36,0,0
27,0,6,19,0
33,0,28,11,0
16,0,43,5,0
40,8,31,7,0
25,23,10,44,41
37,38,12,3,42
26,1,30,13,20
45,18,22,39,21
35,4,2,14,34
17,15,24,32,29
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,27,0,36
0,0,8,0,41
0,9,6,0,42
11,7,19,0,33
5,12,28,0,43
10,37,25,16,31
30,3,38,23,40
1,13,20,26,44
2,18,22,39,45
4,14,21,34,35
15,17,24,29,32
