2019-05-20
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,30
0,0,0,0,8
0,0,31,0,42
0,0,14,0,23
9,0,19,26,25
39,3,18,6,32
1,33,5,44,29
22,11,13,10,15
43,45,16,4,40
37,41,17,7,35
21,38,20,12,27
24,2,34,36,28
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,9,0,0
8,0,26,0,0
3,0,33,0,0
1,0,23,0,0
6,0,19,30,31
5,0,32,39,22
11,14,15,42,44
4,18,13,25,45
16,10,37,43,41
7,17,35,29,38
12,20,21,40,27
2,24,28,34,36
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,31,0,0
0,0,14,0,30
9,0,19,0,42
39,0,18,26,23
1,3,5,6,25
22,33,13,10,32
43,11,16,4,29
37,45,17,7,40
21,41,20,12,27
24,2,34,36,28
35,44,15,38,8
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,0,9,0,0
1,0,26,0,0
6,0,33,30,0
5,0,23,39,0
11,14,19,42,31
4,18,32,25,22
16,10,13,43,45
7,17,37,29,41
12,20,21,40,27
2,24,28,34,36
8,15,35,38,44
