2014-11-09
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,8,0
44,12,0,38,42
22,43,16,18,45
41,27,31,13,14
20,37,24,35,34
2,28,29,10,26
40,23,17,7,9
36,15,6,5,33
11,4,1,3,21
32,19,39,30,25
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,31,0,0,0
0,12,0,42,44
0,14,0,38,45
22,13,0,24,29
8,6,0,34,43
16,20,18,26,41
9,10,17,35,37
2,7,27,28,40
5,15,23,33,36
1,3,4,11,21
19,25,30,32,39
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,8,0
0,12,0,38,0
0,43,0,18,0
44,27,16,13,42
22,37,24,35,45
41,28,29,10,14
20,23,17,7,34
2,15,6,5,9
11,4,1,3,33
32,19,39,30,21
26,31,25,36,40
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,12,0,42,0
22,14,0,38,44
8,13,0,24,45
16,6,18,34,29
9,20,17,35,43
2,10,27,28,41
5,7,23,33,37
1,15,4,11,21
19,3,30,32,39
25,26,31,36,40
