2009-09-06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,12,0
0,4,0,6,0
23,14,0,10,20
1,18,37,40,27
33,17,3,5,35
28,29,2,22,9
25,32,7,11,34
42,15,21,16,26
24,41,38,36,31
30,8,39,13,19
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,27,0,0,0
1,6,0,0,0
4,10,0,0,0
9,14,0,12,20
5,22,0,33,37
18,17,0,35,28
3,11,23,29,40
2,16,25,32,34
7,21,26,36,42
15,24,31,38,41
8,13,19,30,39
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,12,0
0,4,0,6,20
0,14,0,10,27
23,18,37,40,35
1,17,2,5,9
28,32,7,22,34
25,15,21,16,26
24,41,38,36,31
30,8,39,13,19
33,3,11,42,29
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,27,0,0,0
1,6,0,0,0
4,10,0,0,0
9,14,0,0,20
5,22,0,12,37
18,17,23,35,28
2,16,25,32,40
7,21,26,36,34
15,24,31,38,41
8,13,19,30,39
3,11,29,33,42
