2017-06-20
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,39
0,0,3,18,5
0,0,32,41,14
0,0,9,34,21
10,33,1,2,4
37,12,13,8,26
29,17,22,25,19
44,40,45,24,28
11,16,27,43,7
36,20,31,15,30
23,42,38,35,6
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,5,0,0
0,0,18,0,0
0,14,32,0,0
0,21,9,0,0
0,8,25,41,39
2,12,24,34,10
3,13,26,37,33
4,17,19,22,29
1,28,40,44,45
7,11,16,27,43
15,20,30,31,36
6,23,35,38,42
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,18,0
0,0,32,41,39
0,0,9,34,5
10,0,1,2,14
37,0,13,8,21
29,17,22,25,4
44,40,45,24,26
11,16,27,43,19
36,20,31,15,28
23,42,38,35,7
12,3,30,33,6
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,5,0,0
0,0,18,0,0
0,14,32,0,0
0,21,9,41,0
0,8,25,34,39
0,13,24,37,10
2,17,26,22,29
4,28,19,44,45
1,11,40,27,43
7,20,16,31,36
15,23,35,38,42
3,6,12,30,33
