2011-05-26
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,18,0,0
0,21,8,0,0
0,26,33,0,0
0,39,3,0,0
0,7,11,0,0
0,30,13,0,14
10,41,25,42,36
20,22,1,32,29
19,5,38,37,34
27,28,16,15,17
24,23,2,35,6
40,9,31,12,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,21,0,0,0
0,26,0,0,0
0,11,0,32,0
0,7,0,30,42
8,13,18,25,39
3,10,33,29,36
1,20,14,37,41
22,19,34,15,38
5,27,17,28,16
2,6,23,24,35
4,9,12,31,40
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,21,18,0,0
0,26,33,0,0
0,39,3,0,0
0,7,11,0,14
0,30,13,0,36
10,41,25,42,29
20,22,1,32,34
19,28,38,37,17
24,23,16,35,6
40,9,31,12,4
27,8,2,5,15
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,21,0,0,0
0,26,0,0,0
0,11,0,32,42
0,7,18,30,39
0,13,33,25,36
0,10,14,29,41
3,20,34,37,38
1,19,17,28,16
22,6,23,24,35
4,9,12,31,40
2,5,8,15,27
