2011-06-12
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,26,18,0,0
0,39,3,42,0
0,7,11,32,14
0,22,13,5,36
0,28,25,21,29
27,38,2,12,6
20,40,19,23,10
33,15,30,34,31
17,8,37,9,35
4,24,41,1,16
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,26,0,0,0
0,11,0,0,0
0,7,0,0,0
3,13,0,32,42
22,6,18,25,39
2,5,14,29,36
10,19,21,28,27
20,12,30,37,38
15,23,31,34,40
8,9,33,17,35
1,4,16,24,41
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,26,18,0,0
0,7,3,0,0
0,22,11,32,14
0,28,13,5,36
27,38,25,21,29
20,40,2,23,10
33,15,19,34,31
17,8,30,9,35
4,24,37,1,16
41,42,12,39,6
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,26,0,0,0
3,11,0,32,0
22,7,18,25,0
2,13,14,29,0
10,5,21,28,36
20,19,30,37,27
15,23,31,34,38
8,9,33,17,40
1,4,16,24,35
6,12,39,41,42
