2011-05-22
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,18,0,0
0,21,8,0,0
0,24,33,0,0
0,26,3,0,0
0,39,2,0,0
31,9,11,42,0
10,7,13,32,0
20,30,25,40,14
19,41,1,23,36
27,22,38,37,29
6,5,16,15,34
35,28,12,4,17
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,21,0,0,0
0,26,0,0,0
0,11,0,0,42
8,7,0,0,31
3,13,18,32,39
2,10,33,30,40
9,20,24,25,36
1,19,14,29,41
22,27,23,37,38
5,6,34,15,16
4,12,17,28,35
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,18,0,0
0,21,8,0,0
0,26,33,0,0
0,39,3,0,0
0,9,11,0,0
0,7,13,42,0
31,30,25,32,14
10,41,1,40,36
20,22,38,37,29
19,5,16,15,34
27,28,12,4,17
24,23,2,35,6
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,21,0,0,0
0,26,0,0,0
0,11,0,0,42
8,7,0,32,31
3,13,0,30,39
9,10,18,25,40
1,20,33,29,36
22,19,14,37,41
5,27,34,15,38
4,12,17,28,16
2,6,23,24,35
