2015-09-15
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,45,0,18
0,0,39,0,41
0,0,2,0,43
16,42,24,0,29
9,44,11,1,12
7,31,20,13,23
3,25,30,17,26
40,10,37,19,15
4,21,6,28,22
34,5,33,8,35
14,38,36,27,32
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,18,0,0,0
0,16,0,0,0
0,9,0,0,0
1,24,0,41,45
2,17,0,43,42
11,20,0,39,44
7,19,29,12,31
3,26,13,25,30
4,6,23,37,40
21,22,10,15,28
5,8,34,33,35
14,27,32,36,38
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,18
0,0,0,0,41
0,0,45,0,43
0,42,39,0,29
16,44,2,0,12
9,31,24,0,23
7,25,11,1,26
3,10,20,13,15
4,21,30,17,22
34,5,33,19,35
14,38,36,28,32
40,37,6,27,8
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,18,0,0,0
2,16,0,41,45
11,9,0,43,42
7,24,29,39,44
3,17,13,12,31
4,20,23,25,30
21,19,10,15,28
5,26,34,33,35
14,22,32,36,38
6,8,27,37,40
