2018-08-28
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
38,43,25,0,0
10,11,2,0,0
34,17,35,30,0
3,5,26,41,12
6,42,27,33,4
45,13,19,32,21
16,37,20,39,23
31,15,14,29,18
8,40,9,7,28
24,22,36,1,44
0,0,0,0,0
0,0,0,0,0
0,0,0,0,43
0,0,0,0,41
0,0,0,0,17
0,0,0,0,34
0,0,0,30,42
11,0,25,33,35
2,5,38,13,32
10,6,12,26,37
3,19,21,27,45
4,16,20,23,39
14,15,18,29,31
7,8,9,28,40
1,22,24,36,44
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,25,0,0
38,43,2,30,0
10,11,35,41,12
34,5,26,33,4
3,42,27,32,21
6,13,20,39,23
16,15,14,29,18
31,40,9,7,28
8,22,36,1,44
24,37,19,45,17
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,43
0,0,0,30,41
11,0,0,33,34
2,0,25,13,42
10,5,38,26,35
3,6,12,27,32
4,16,21,23,39
14,15,20,29,31
7,8,18,28,40
1,22,9,36,44
17,19,24,37,45
