2019-04-02
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,30,0,0,0
0,18,41,10,16
8,43,34,33,35
23,38,40,44,27
14,36,39,2,6
45,3,13,37,5
24,12,19,4,42
22,20,32,26,17
29,31,11,21,25
9,1,28,7,15
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,41
0,0,0,0,43
0,0,0,0,40
0,18,34,0,35
0,10,23,30,33
8,27,14,38,44
16,6,12,13,36
3,5,37,42,39
2,19,20,24,45
4,17,22,26,32
11,21,25,29,31
1,7,9,15,28
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,10,16
0,18,41,33,35
0,43,34,44,27
23,38,40,2,6
14,3,39,37,5
45,12,13,4,42
22,20,19,26,17
29,31,32,21,25
9,1,11,7,15
28,30,36,24,8
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,41
0,18,34,0,43
0,10,23,0,40
0,27,14,0,35
16,6,12,38,33
3,5,37,13,44
2,19,20,42,39
4,17,22,26,45
11,21,25,29,32
1,7,9,15,31
8,24,28,30,36
