2015-02-17
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
14,0,0,0,0
21,0,18,0,0
45,0,19,0,0
3,5,6,25,26
20,23,13,16,17
12,10,30,38,22
2,15,11,37,31
36,41,9,8,29
32,39,33,40,34
7,1,35,28,43
24,42,27,44,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,25,0,0,0
0,14,0,19,0
26,17,0,21,0
5,22,18,13,0
6,10,23,20,45
16,3,15,29,38
31,11,34,41,30
9,12,8,36,37
2,33,32,35,39
1,7,28,43,40
4,24,27,42,44
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
14,0,18,0,0
21,0,19,0,0
45,0,6,0,0
3,5,13,25,0
20,23,30,16,26
2,10,11,38,22
36,15,9,37,31
32,41,33,8,29
7,39,35,40,34
24,42,27,28,4
43,17,44,12,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,25,0,19,0
26,14,18,21,0
5,22,23,13,0
6,10,15,20,45
16,3,34,29,38
31,11,8,41,30
9,33,32,36,37
2,7,28,35,39
4,24,27,42,40
1,12,17,43,44
