2017-07-27
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,8,0
23,0,0,35,0
26,0,32,39,0
41,42,13,18,0
24,3,31,38,4
27,11,5,30,19
34,36,29,9,22
37,33,6,15,2
16,20,10,12,28
14,44,7,45,21
40,17,43,25,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,0,32,0,0
3,8,19,0,42
5,13,35,0,39
11,23,26,31,41
6,36,18,38,29
9,22,24,27,34
2,15,16,30,37
10,12,20,28,33
7,14,21,44,45
1,17,25,40,43
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,8,0
0,0,0,35,0
0,0,0,39,0
0,0,32,18,0
26,42,13,38,4
41,3,5,30,19
24,11,29,9,22
27,36,6,15,2
37,33,10,12,28
14,20,7,45,21
40,44,43,25,1
16,34,17,23,31
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,0,0,0,0
3,0,32,0,0
5,0,19,0,42
11,8,35,0,39
6,13,26,38,41
9,36,18,27,29
2,22,24,30,37
10,15,20,28,33
7,12,21,44,45
1,14,25,40,43
16,17,23,31,34
