2011-12-11
0,0,0,0,0
0,0,0,2,0
0,0,0,17,0
0,0,0,39,0
0,0,0,34,0
0,0,0,45,0
15,0,5,7,0
6,0,14,38,0
28,21,10,9,0
30,11,23,22,42
32,41,40,12,19
16,18,26,1,31
36,8,33,35,3
27,24,37,20,13
4,43,44,29,25
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,15,34,0,0
2,17,19,0,0
6,5,38,42,39
7,14,31,10,45
11,30,18,41,21
9,22,16,32,28
3,12,26,23,40
1,8,33,35,36
13,20,24,27,37
4,25,29,43,44
0,0,0,0,0
0,0,0,2,0
0,0,0,17,0
0,0,0,39,0
0,0,0,34,0
15,0,0,45,0
6,0,5,7,0
28,0,14,38,0
30,0,10,22,0
32,21,23,12,42
16,41,26,1,19
36,18,33,35,3
27,24,37,20,13
4,43,44,29,25
11,31,8,40,9
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,15,34,0,0
0,17,19,42,0
2,5,38,10,39
6,14,18,41,45
7,30,16,32,21
3,22,26,23,28
1,12,33,35,36
13,20,24,27,37
4,25,29,43,44
8,9,11,31,40
