2017-08-17
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,13,0,0
0,0,5,0,0
0,0,6,35,0
0,0,10,18,0
0,42,7,30,19
37,36,43,23,22
16,33,1,9,2
20,27,38,4,28
3,25,11,44,29
12,8,26,31,17
21,14,39,24,15
45,34,32,40,41
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5,0,0,0,0
6,0,0,0,0
2,0,0,0,0
10,0,0,0,42
7,13,19,30,37
16,36,35,28,33
1,22,18,27,43
4,9,23,20,38
3,11,25,29,44
8,12,17,26,31
14,15,21,24,39
32,34,40,41,45
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,13,35,0
0,0,5,18,19
37,42,6,30,22
16,33,10,9,2
20,27,7,4,28
3,25,43,44,29
12,8,38,31,17
21,14,26,24,15
45,34,32,40,41
1,23,39,36,11
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5,0,0,0,0
6,0,0,0,0
2,0,0,0,0
10,0,0,30,42
7,0,19,28,37
16,13,35,27,33
4,22,18,20,43
3,9,25,29,38
8,12,17,26,44
14,15,21,24,31
32,34,40,41,45
1,11,23,36,39
