2019-03-03
0,0,0,0,0
0,0,0,0,0
0,0,0,2,0
0,0,0,1,0
0,0,0,35,0
0,0,0,42,0
11,0,0,34,0
13,27,41,10,0
16,37,19,20,28
8,32,29,45,5
36,30,22,3,40
17,24,43,18,25
6,38,14,31,21
12,4,26,9,15
44,39,7,23,33
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
27,0,0,0,0
2,28,0,0,0
1,11,13,0,0
5,34,37,0,35
10,16,19,25,42
8,20,32,30,41
21,22,29,36,40
3,17,24,38,45
4,6,18,15,43
9,12,14,26,31
7,23,33,39,44
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,2,0
0,0,0,1,0
11,0,0,42,0
13,0,41,34,0
16,0,19,10,0
8,27,29,20,5
36,37,22,45,40
17,30,43,3,25
6,24,14,18,21
12,38,26,31,15
44,39,7,9,33
4,32,28,23,35
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
27,0,0,0,0
2,0,0,0,0
1,11,13,0,0
5,34,37,25,42
10,16,19,30,41
8,20,29,36,40
21,22,24,38,45
3,17,18,15,43
9,6,14,26,31
7,12,33,39,44
4,23,28,32,35
