2009-02-19
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
39,38,35,0,0
1,4,41,0,0
18,23,32,33,0
7,30,20,34,12
24,14,40,8,3
26,13,42,17,9
21,22,11,16,27
36,28,25,2,29
5,19,6,15,10
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,39
0,0,0,0,35
0,0,0,38,34
0,12,0,33,41
1,3,0,30,32
18,23,0,14,20
7,9,4,27,40
13,8,24,26,42
11,17,21,22,29
2,16,25,28,36
5,6,10,15,19
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,35,0,0
39,0,41,0,0
18,4,32,0,0
7,23,20,0,12
24,30,40,33,3
26,14,42,34,9
21,13,11,17,27
36,22,25,16,29
5,28,6,2,10
38,1,15,19,8
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,39
0,0,0,0,35
0,0,0,0,34
0,12,0,33,41
18,3,0,30,32
7,23,4,14,20
13,9,24,27,40
11,17,21,26,42
2,16,25,22,29
5,6,10,28,36
1,8,15,19,38
