2016-04-24
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
23,0,0,0,0
43,0,0,0,0
13,0,0,0,0
16,0,28,0,0
11,15,12,7,20
39,2,26,17,5
40,25,42,29,32
4,27,35,44,38
19,45,41,3,18
21,36,9,34,24
1,22,6,14,30
37,31,8,33,10
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,20,0,0,0
0,15,0,23,43
0,5,0,28,32
0,7,0,25,42
2,12,13,29,44
16,17,26,39,40
3,11,38,35,45
19,27,18,34,41
9,4,21,24,36
1,6,14,22,30
8,10,31,33,37
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
23,0,28,0,0
13,0,12,7,0
11,2,26,17,20
40,25,42,29,5
4,27,35,44,32
19,45,41,3,38
21,36,9,34,18
1,22,6,14,24
37,31,8,33,10
43,39,30,16,15
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,20,0,0,0
0,5,0,23,0
0,7,0,28,32
0,12,13,25,42
2,17,26,29,44
3,11,38,35,40
19,27,18,34,45
9,4,21,24,41
1,6,14,22,36
8,10,31,33,37
15,16,30,39,43
