2018-02-18
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,27,35,0
0,0,12,39,0
0,0,33,36,8
0,0,5,14,45
32,40,25,37,42
11,31,15,6,30
9,22,28,16,10
2,18,20,43,23
3,38,26,41,44
29,21,7,19,17
34,1,24,4,13
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,27
8,0,0,0,45
12,0,0,32,39
11,9,0,40,42
5,10,35,31,37
6,15,14,36,30
2,23,16,33,22
18,20,28,25,43
3,26,38,41,44
7,17,19,21,29
1,4,13,24,34
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,27,0,0
0,0,12,35,0
0,0,33,39,0
0,0,5,36,0
0,40,25,14,8
0,31,15,6,42
32,22,28,16,30
11,18,20,43,10
9,38,26,41,23
29,21,7,19,17
34,1,24,4,13
3,44,2,45,37
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,32,0
8,9,0,40,27
12,10,35,31,39
11,15,14,36,42
5,23,16,33,30
6,20,28,25,22
18,26,38,41,43
7,17,19,21,29
1,4,13,24,34
2,3,37,44,45
