2011-03-06
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,34,0
0,0,0,22,0
0,0,31,7,5
0,0,27,38,36
0,13,9,14,24
19,1,2,32,25
17,30,18,35,23
37,11,16,28,33
40,21,3,42,6
10,39,8,20,41
15,4,12,26,29
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
5,0,0,0,0
7,0,19,31,0
24,0,17,27,0
2,0,38,22,34
14,13,25,37,36
11,9,32,23,30
16,18,28,33,35
3,21,6,40,42
8,10,20,39,41
4,12,15,26,29
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,34,0
0,0,31,22,0
0,0,27,7,5
0,0,9,38,36
0,13,2,14,24
0,30,18,32,25
17,11,16,35,23
37,21,3,28,6
40,39,8,42,41
10,4,12,20,29
19,33,26,15,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5,0,0,0,0
7,0,0,0,0
24,0,0,0,0
2,0,17,31,34
14,13,38,27,36
11,9,25,22,30
16,18,32,37,35
3,21,28,23,42
8,10,6,40,41
4,12,20,39,29
1,15,19,26,33
