2005-01-12
0,0,0,0,0,0
0,0,0,0,0,0
15,0,0,0,0,0
28,0,0,0,0,0
11,0,0,0,25,0
27,0,0,0,10,0
20,0,0,0,8,0
18,0,0,0,26,0
19,0,33,0,1,32
42,3,37,0,7,24
46,30,23,41,31,47
43,36,40,16,48,14
6,5,12,29,44,21
2,22,9,4,13,34
49,45,39,35,17,38
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15,0,0
0,3,0,26,32,0
0,10,0,30,28,0
0,8,25,19,41,0
0,18,11,36,33,0
1,7,27,37,42,0
5,23,20,31,46,0
14,29,24,40,43,47
4,6,16,12,21,48
2,9,13,22,34,44
17,35,38,39,45,49
0,0,0,0,0,0
0,0,0,0,0,0
15,0,0,0,0,0
28,0,0,0,0,0
27,0,0,0,0,0
20,0,0,0,25,0
18,0,0,0,10,0
19,0,33,0,26,0
42,0,37,0,1,32
46,0,23,41,7,24
43,3,40,16,31,47
6,30,12,29,48,14
2,36,9,4,13,34
49,5,39,35,17,38
22,21,44,45,11,8
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15,0,0
0,3,0,26,0,0
0,10,0,30,32,0
0,18,25,19,28,0
1,7,27,36,41,0
5,23,20,37,33,0
14,29,24,31,42,0
4,6,16,40,46,47
2,9,13,12,43,48
17,35,38,39,34,49
8,11,21,22,44,45
