2012-11-21
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,53
0,0,0,0,0,14
0,0,0,0,0,6
0,0,0,0,1,24
0,36,39,0,10,35
0,20,4,0,37,8
0,28,29,0,25,38
40,23,46,13,50,31
47,34,41,32,3,26
15,12,30,7,16,5
48,22,42,43,9,2
19,49,17,11,18,52
45,44,51,27,21,33
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,39,0,0
6,0,0,36,0,0
1,0,0,37,0,0
4,14,0,40,0,0
20,24,0,29,0,0
8,10,0,23,32,50
13,7,25,47,34,38
3,12,35,31,26,46
5,16,28,30,43,41
2,9,15,22,42,48
11,17,18,19,49,52
21,27,33,44,45,51
0,0,0,0,0,0
0,0,0,0,0,53
0,0,0,0,0,14
0,0,0,0,0,6
0,0,0,0,0,24
0,36,0,0,1,35
0,20,39,0,10,8
0,28,4,0,37,38
0,23,29,0,25,31
0,34,46,13,3,26
0,12,41,7,16,5
47,22,30,43,9,2
48,49,17,11,18,52
19,44,51,27,21,33
32,45,42,50,15,40
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
6,0,0,39,0,0
1,0,0,36,0,0
4,14,0,37,0,0
20,24,0,29,0,0
8,10,0,23,0,0
13,7,0,47,0,38
3,12,25,31,0,46
5,16,35,30,34,41
2,9,28,22,26,48
11,17,18,19,43,52
21,27,33,44,49,51
15,32,40,42,45,50
