2007-01-20
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,25,0,0,0,0
0,15,0,0,10,0
42,9,0,0,3,0
50,49,5,43,20,45
33,34,38,1,7,17
47,27,32,24,29,16
53,30,48,51,21,44
46,22,36,28,41,11
39,23,31,14,2,52
8,40,12,26,37,13
54,35,6,4,19,18
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,45,0,0
15,0,0,38,42,43
10,0,0,17,33,50
3,0,0,32,49,47
9,5,0,24,34,53
1,16,25,44,29,46
7,21,20,28,51,48
2,11,27,30,39,41
13,14,22,36,31,52
8,12,23,26,37,40
4,6,18,19,35,54
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,10,0
42,25,0,0,3,0
50,9,5,0,20,0
33,49,38,0,7,45
47,27,32,0,29,17
53,30,48,43,21,16
46,22,36,1,41,44
39,23,31,28,2,11
8,40,12,14,37,13
54,35,6,26,19,18
4,34,24,51,52,15
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,45,0,0
0,0,0,38,0,43
10,0,0,17,42,50
3,5,0,32,33,47
9,16,25,44,49,53
1,21,20,28,29,46
7,11,27,30,39,48
2,14,22,36,31,41
13,12,23,26,37,40
8,6,18,19,35,54
4,15,24,34,51,52
