2012-10-27
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,53
0,0,0,0,0,14
0,0,0,0,0,6
3,0,39,0,1,24
12,0,16,0,9,44
33,5,4,30,10,43
2,36,18,21,37,35
40,20,34,48,25,8
31,28,29,13,50,38
42,23,15,19,51,45
47,41,49,27,17,52
7,11,46,32,26,22
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
1,0,16,0,0,0
3,0,9,0,0,0
4,14,33,39,0,0
12,24,30,36,43,44
2,10,25,37,34,50
20,18,35,40,51,48
8,21,28,29,31,38
13,17,19,23,42,45
15,27,41,47,49,52
7,11,22,26,32,46
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,53
0,0,0,0,0,14
0,0,0,0,0,6
0,0,0,0,1,24
0,0,39,0,9,44
0,0,16,0,10,43
12,5,4,21,37,35
33,36,18,48,25,8
2,20,29,13,50,38
40,28,15,19,51,45
42,23,49,27,17,52
47,11,46,32,26,22
30,34,41,7,3,31
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
1,14,16,39,0,0
4,24,9,36,0,44
12,10,33,37,0,50
2,18,25,40,43,48
20,21,35,29,51,38
8,17,28,23,42,45
13,27,19,47,49,52
15,11,22,26,32,46
3,7,30,31,34,41
