2020-07-04
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,26,0,47,0
0,45,9,51,43,32
0,20,41,12,8,24
0,7,16,17,38,5
0,1,2,52,13,19
29,31,3,14,42,50
40,22,15,18,34,30
6,23,37,11,36,28
46,44,10,35,4,21
33,25,27,49,48,39
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,32,0,0
12,0,0,20,47,51
9,24,0,29,41,45
6,5,26,16,19,40
1,7,17,31,38,43
3,2,13,22,30,52
14,8,15,18,34,50
11,23,28,36,37,42
4,10,21,35,44,46
25,27,33,39,48,49
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,47,0
0,0,26,51,43,0
0,0,9,12,8,0
0,45,41,17,38,32
0,20,16,52,13,5
0,7,2,14,42,19
29,1,3,18,34,50
40,31,37,11,36,30
6,23,10,35,4,21
33,44,27,49,48,39
28,25,24,22,15,46
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,32,47,0
12,0,0,20,41,51
9,5,0,29,19,45
6,7,0,16,38,40
1,2,26,31,30,43
3,8,17,18,34,52
14,23,13,36,37,50
11,10,21,35,44,42
4,27,33,39,48,49
15,22,24,25,28,46
