2011-05-25
0,0,0,0,0,0
0,0,0,0,19,0
0,0,0,0,47,0
0,0,0,0,34,53
0,0,0,0,44,39
0,0,0,0,27,30
0,0,0,0,32,51
54,0,0,0,46,36
40,31,29,0,21,14
17,41,45,35,16,38
11,8,22,18,50,20
26,37,25,28,1,5
15,12,13,42,43,10
23,52,33,48,49,2
6,7,24,9,4,3
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,40,0,0
0,0,0,19,39,0
0,0,0,35,41,0
0,0,0,36,44,0
0,0,31,37,27,0
0,30,34,32,45,0
0,8,29,38,46,0
0,14,22,18,21,47
0,12,25,20,50,51
13,11,17,33,26,28
1,5,16,15,43,42
2,23,10,48,49,52
3,4,6,7,9,24
0,0,0,0,0,0
0,0,0,0,19,0
0,0,0,0,47,0
0,0,0,0,34,0
0,0,0,0,44,53
0,0,0,0,27,39
0,0,0,0,32,30
54,0,0,0,46,51
40,31,29,35,16,36
11,8,45,18,50,14
26,37,22,28,1,38
15,12,25,42,43,20
23,52,13,48,49,5
6,7,24,9,4,10
21,17,3,41,33,2
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,40,0,0
0,0,0,19,0,0
0,0,0,35,39,0
0,0,0,36,44,0
0,30,31,37,27,0
0,8,34,32,45,0
0,14,29,38,46,47
0,12,22,18,50,51
0,11,25,20,26,28
0,5,16,15,43,42
13,23,10,48,49,52
1,4,6,7,9,24
2,3,17,21,33,41
