2009-11-28
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,40,0
0,0,0,0,23,0
0,0,0,0,30,0
0,0,0,0,39,0
54,0,0,0,31,53
47,0,16,37,13,24
2,48,11,1,42,41
26,8,22,49,52,9
17,14,44,6,21,43
36,35,25,4,33,29
15,7,28,5,20,18
38,27,34,51,10,45
50,19,32,46,3,12
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2,0,0,0,0,0
16,0,0,40,0,0
8,11,0,41,0,0
1,9,23,35,0,54
6,14,24,42,47,48
4,13,31,44,30,39
5,22,21,25,26,37
7,17,28,29,49,52
15,18,20,34,36,43
10,27,38,45,33,51
3,12,19,32,46,50
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
54,0,0,0,23,53
47,0,16,0,39,24
2,0,11,37,13,41
26,48,22,1,42,9
17,8,44,49,52,43
36,35,25,4,33,29
15,7,28,5,20,18
38,27,34,51,10,45
50,19,32,46,3,12
21,31,30,14,40,6
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2,0,0,0,0,0
16,0,0,41,0,0
8,11,0,35,0,54
1,9,0,42,0,48
4,13,23,44,47,39
5,22,24,25,26,37
7,17,28,29,49,52
15,18,20,34,36,43
10,27,38,45,33,51
3,12,19,32,46,50
6,14,21,30,31,40
