2015-05-06
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
19,0,0,0,0,0
41,0,0,0,28,0
40,0,0,0,42,0
15,0,0,1,38,0
20,0,16,8,25,0
43,32,33,37,49,0
22,2,11,29,45,0
17,47,23,31,36,13
35,14,21,34,7,52
18,9,48,50,12,24
3,4,10,5,6,26
51,30,27,39,44,46
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,16,0,0,32,0
0,13,42,0,47,0
0,25,40,19,33,41
1,24,20,28,37,43
8,22,29,38,31,52
2,11,17,26,36,49
15,7,14,23,34,45
9,12,18,21,48,35
3,4,5,6,10,50
27,30,39,44,46,51
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
41,0,0,0,0,0
40,0,0,0,28,0
15,0,0,8,42,0
43,32,33,37,25,0
22,2,11,29,49,0
17,47,23,31,45,13
35,14,21,34,36,52
18,9,48,50,7,24
3,4,10,5,12,26
51,30,27,39,44,46
20,6,38,19,16,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,32,0
0,13,0,0,47,0
0,25,42,0,33,41
0,24,40,0,37,43
8,22,29,0,31,52
2,11,17,28,36,49
15,7,14,26,34,45
9,12,18,23,48,35
3,4,5,21,10,50
27,30,39,44,46,51
1,6,16,19,20,38
