2005-02-12
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,10,0
0,3,0,0,26,0
0,30,0,0,48,0
0,21,37,0,13,0
15,23,12,0,11,32
20,45,18,16,27,24
6,38,25,29,39,47
22,19,1,43,36,33
46,8,41,5,2,17
42,28,34,4,7,44
35,31,40,9,14,49
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,20,15,0,0
0,0,24,26,0,0
0,3,16,30,0,0
0,10,13,37,32,0
0,29,21,12,33,0
0,6,23,27,43,47
0,11,18,39,36,48
1,5,25,22,46,45
2,8,17,41,42,38
4,7,19,28,34,44
9,14,31,35,40,49
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,10,0
0,3,0,0,26,0
0,30,0,0,48,0
0,21,0,0,13,0
15,23,37,16,27,32
20,45,12,29,39,47
6,38,18,43,36,33
22,8,41,5,2,17
42,28,34,4,7,44
35,31,40,9,14,49
24,46,25,1,19,11
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15,0,0
0,0,0,26,0,0
0,0,0,30,0,0
0,3,20,37,0,0
0,10,16,12,32,0
0,29,13,27,33,47
0,6,21,39,43,48
0,5,23,22,36,45
2,8,18,41,42,38
4,7,17,28,34,44
9,14,31,35,40,49
1,11,19,24,25,46
