2007-09-29
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,14,0,0
0,0,0,44,0,0
0,0,0,2,0,0
0,0,0,30,43,0
0,0,0,27,28,0
4,52,17,32,45,0
1,48,29,18,10,21
5,6,12,8,47,31
34,23,24,41,26,15
49,25,33,39,35,7
19,22,51,53,46,16
38,50,11,36,54,42
3,40,9,20,13,37
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,21,0,0
0,0,0,29,0,0
0,0,0,27,0,0
2,14,17,12,0,0
8,28,30,32,44,0
4,10,24,31,52,43
1,6,15,41,18,48
5,23,26,34,45,47
7,25,33,35,39,49
16,19,22,46,51,53
11,36,38,42,50,54
3,9,13,20,37,40
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,44,0,0
0,0,0,2,43,0
0,52,17,30,28,0
0,48,29,27,45,21
4,6,12,32,10,31
1,23,24,18,47,15
5,25,33,41,26,7
34,22,51,39,46,16
49,50,11,53,54,42
3,40,9,36,13,37
14,38,8,35,20,19
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,21,0,0
0,0,0,29,0,0
2,0,17,27,44,0
4,28,30,12,52,43
1,10,24,32,18,48
5,6,15,31,45,47
7,23,26,41,39,49
16,25,33,34,51,53
11,36,22,46,50,54
3,9,13,42,37,40
8,14,19,20,35,38
