2008-04-02
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,4,0,53,0,0
0,35,0,54,0,0
0,10,0,9,0,0
0,30,0,39,0,0
18,23,0,13,2,0
31,26,34,29,6,19
16,48,20,33,38,8
40,22,45,32,1,41
36,49,11,12,37,24
28,25,46,21,14,27
47,5,3,51,52,43
42,50,7,44,17,15
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,13,0,0,0
0,0,10,0,0,0
0,0,30,0,0,0
9,0,29,34,0,0
4,19,18,23,39,53
2,20,26,38,35,54
6,8,33,32,31,45
1,11,22,40,41,48
12,16,36,37,46,49
14,24,21,25,27,28
3,5,43,47,51,52
7,15,17,42,44,50
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,4,0,53,0,0
0,35,0,9,0,0
0,10,0,39,0,0
0,23,0,13,0,0
0,26,0,29,2,19
18,48,34,33,6,8
31,22,45,32,38,41
16,49,11,12,1,24
40,25,46,21,37,27
28,5,3,51,14,43
47,50,7,44,52,15
54,17,42,36,20,30
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
9,0,13,0,0,0
4,0,10,34,39,0
2,19,29,23,35,53
6,8,18,38,31,45
1,11,26,32,41,48
12,16,33,40,46,49
14,24,22,37,27,28
3,5,21,25,51,52
7,15,43,47,44,50
17,20,30,36,42,54
