2016-10-22
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,52,0,0
0,0,0,46,0,0
0,0,49,13,47,0
14,45,2,28,50,0
41,32,21,30,51,11
6,37,24,31,25,7
27,34,33,38,3,19
36,26,17,1,48,12
15,29,22,23,4,9
8,5,40,18,43,39
35,10,42,20,16,44
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,49
0,0,0,0,0,52
2,0,0,0,0,47
11,0,0,0,45,46
13,14,0,0,30,50
3,31,0,28,37,41
6,7,21,25,33,51
17,19,32,27,34,38
1,4,24,22,26,48
9,15,12,29,40,36
5,8,23,18,39,43
10,16,20,35,42,44
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,52,0,0
0,0,0,46,0,0
0,0,0,13,47,0
0,0,0,28,50,0
0,45,49,30,51,0
14,32,2,31,25,11
27,37,21,38,3,7
36,34,24,1,48,19
15,26,22,23,4,12
8,29,40,18,43,9
35,5,42,20,16,44
41,10,33,17,6,39
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,49
0,0,0,0,0,52
0,0,0,0,0,47
0,14,0,0,0,46
2,31,0,28,45,50
11,7,21,25,30,51
13,19,32,27,37,38
3,4,24,22,34,48
1,15,12,29,26,36
9,8,23,18,40,43
5,16,20,35,42,44
6,10,17,33,39,41
