2007-03-07
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
42,0,0,0,0,0
47,0,0,14,0,0
46,12,0,26,19,0
8,23,38,34,50,0
27,15,24,49,4,44
31,2,28,53,35,13
37,6,25,16,1,40
36,3,29,5,7,10
51,41,33,21,20,9
22,30,32,43,45,18
39,52,17,11,54,48
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
13,0,0,38,0,0
8,0,0,44,0,0
4,0,0,26,0,47
1,0,24,19,42,46
2,14,28,34,40,50
6,23,12,27,31,49
3,16,10,15,35,53
5,7,25,29,36,37
20,21,9,33,41,51
18,22,30,32,43,45
11,17,39,48,52,54
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
42,0,0,0,0,0
47,0,0,0,0,0
46,12,0,14,19,0
8,23,38,26,50,44
27,2,24,49,4,13
31,6,28,53,35,40
36,3,25,16,1,10
51,41,33,5,7,9
22,30,32,21,20,18
39,52,17,43,45,48
15,37,11,29,34,54
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
13,0,0,0,0,0
8,0,0,0,0,0
4,0,24,38,42,0
1,14,28,44,40,47
2,23,12,26,31,46
6,16,10,19,35,50
3,7,25,27,36,49
5,21,9,33,41,53
20,22,30,32,43,51
18,17,39,48,52,45
11,15,29,34,37,54
