2010-09-15
0,0,0,0,0,0
0,0,0,0,0,53
0,0,0,0,0,11
0,0,0,0,0,27
0,0,0,29,0,19
0,0,0,9,0,33
0,0,0,3,0,21
54,0,49,47,0,48
42,0,32,18,51,30
41,24,52,45,14,31
17,1,10,40,39,6
4,13,20,46,35,26
34,38,37,22,25,16
2,8,36,28,44,7
50,5,15,43,23,12
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,11,24,0,0,42
0,9,27,0,0,49
0,13,19,29,47,52
0,18,33,30,39,51
1,17,32,31,40,41
3,10,21,26,38,48
14,16,6,25,34,45
4,7,35,22,37,46
2,8,20,28,36,44
5,12,15,23,43,50
0,0,0,0,0,0
0,0,0,0,0,53
0,0,0,0,0,11
0,0,0,29,0,27
0,0,0,9,0,33
0,0,0,3,0,21
54,0,49,47,0,48
42,0,32,18,0,30
41,0,52,45,0,31
17,0,10,40,51,6
4,0,20,46,39,26
34,1,37,22,25,16
2,38,36,28,44,7
50,8,15,43,23,12
14,24,13,19,5,35
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,42
0,11,0,0,0,49
0,9,0,29,47,52
0,18,27,30,39,51
0,17,33,31,40,41
0,10,32,26,38,48
1,16,21,25,34,45
3,7,6,22,37,46
4,8,20,28,36,44
2,12,15,23,43,50
5,13,14,19,24,35
