2017-03-25
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,38,0,16
0,0,0,22,0,12
0,0,0,51,28,42
0,37,0,45,41,30
43,7,0,4,19,25
50,14,8,29,35,17
40,26,49,33,11,6
39,18,48,34,15,31
27,21,32,10,52,3
23,36,24,44,47,20
46,2,5,13,1,9
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,38
0,0,0,0,0,51
0,16,0,43,0,45
8,12,0,42,22,41
4,19,29,35,28,49
7,30,37,17,48,50
14,11,25,33,34,40
6,10,26,18,31,39
3,21,15,27,32,52
20,23,24,36,44,47
1,2,5,9,13,46
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,16
0,0,0,22,28,12
0,0,0,51,41,42
0,0,0,4,19,30
43,37,8,29,35,25
40,7,49,33,11,17
39,14,48,34,15,6
27,26,32,10,52,31
23,18,24,44,47,3
46,2,5,13,1,9
20,45,50,38,21,36
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,16,0,43,22,51
8,12,29,42,28,41
4,19,37,35,48,49
7,30,25,17,34,40
14,11,26,33,31,39
6,10,15,18,32,52
3,23,24,27,44,47
1,2,5,9,13,46
20,21,36,38,45,50
