2007-09-08
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,53,14,0,0
0,0,17,34,0,0
0,0,29,44,0,0
0,0,36,2,25,0
0,0,38,54,43,0
50,19,12,30,51,21
11,52,9,27,28,37
39,48,24,32,46,3
16,22,5,18,7,31
20,13,26,8,45,33
4,40,49,35,10,23
1,41,6,42,47,15
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,21,0,0
0,0,0,29,0,0
0,0,0,19,0,0
0,0,0,37,0,0
0,0,25,38,34,53
0,0,17,27,44,50
2,14,30,12,36,43
3,28,11,32,52,51
16,9,24,31,39,54
5,22,7,13,46,48
8,26,33,40,18,20
4,10,23,35,45,49
1,6,15,41,42,47
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,14,0,0
0,0,0,34,0,0
0,0,53,44,0,0
0,0,17,2,25,0
50,0,29,54,43,21
11,19,36,30,51,37
39,52,38,27,28,3
16,48,12,32,7,31
20,22,9,18,45,33
4,13,24,8,10,23
1,40,49,35,47,15
5,6,46,41,26,42
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,21,0,0
0,0,0,29,0,0
0,0,0,19,0,0
0,0,25,37,0,53
0,0,17,38,0,50
0,0,30,27,34,43
2,0,11,12,44,51
3,14,24,32,36,54
16,28,7,31,52,48
8,9,33,13,39,20
4,22,23,40,18,49
1,10,15,35,45,47
5,6,26,41,42,46
