2016-12-17
0,0,0,0,0,0
0,0,0,0,4,0
0,0,0,0,43,0
0,0,0,0,6,0
0,0,0,0,42,0
0,0,0,0,32,0
21,0,0,38,3,0
15,0,49,7,51,0
40,34,2,22,41,0
31,10,33,18,37,0
24,36,45,20,17,47
48,46,44,14,30,19
25,23,11,26,28,1
27,16,8,39,50,29
12,9,13,35,5,52
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2,0,0,0,0,49
6,0,0,33,34,38
7,0,45,42,47,43
3,0,21,32,22,51
15,4,31,40,41,44
19,10,17,24,37,36
1,18,14,30,46,48
11,20,25,26,28,29
8,23,16,27,39,50
5,9,12,13,35,52
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,4,0
0,0,0,0,6,0
0,0,0,0,42,0
0,0,0,0,32,0
21,0,0,38,3,0
40,0,49,7,51,0
31,10,33,22,41,0
24,36,45,18,37,47
48,46,44,20,17,19
25,23,11,14,28,1
27,16,8,39,50,29
12,9,13,35,5,52
2,30,15,26,43,34
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,49
6,0,45,0,47,38
7,0,21,33,22,51
3,4,31,42,41,44
19,10,17,32,37,36
1,18,14,40,46,48
11,20,25,24,28,29
8,23,16,27,39,50
5,9,12,13,35,52
2,15,26,30,34,43
