2011-07-23
0,0,0,0,0,0
0,0,0,0,0,0
54,0,0,0,0,0
40,0,0,0,50,0
11,0,0,0,43,0
23,0,0,0,49,0
25,0,0,0,16,0
28,0,12,0,3,53
31,44,24,0,46,39
18,29,8,48,21,36
10,45,38,32,30,5
35,27,4,2,17,33
7,1,15,20,14,13
51,6,42,52,9,22
26,37,34,47,41,19
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,39,0
0,0,0,0,50,0
0,0,0,0,43,0
0,0,0,40,49,0
0,0,0,36,16,0
12,11,24,38,44,0
2,23,8,31,46,0
4,28,32,18,45,0
5,3,29,17,20,25
14,10,21,33,27,48
1,15,7,13,35,30
6,9,22,42,51,52
19,26,34,37,41,47
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
54,0,0,0,50,0
40,0,0,0,49,0
11,0,12,0,16,53
23,0,24,0,3,39
25,44,8,48,46,36
31,29,38,32,21,5
18,27,4,2,17,33
10,1,15,20,14,13
35,6,42,52,9,22
51,37,34,47,41,19
45,7,28,30,26,43
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,39,0
0,0,0,40,50,0
0,0,0,36,49,0
12,0,0,38,16,0
2,0,24,31,44,0
4,11,8,18,46,0
5,23,32,17,20,0
14,3,29,33,27,25
1,10,21,13,35,48
6,15,22,42,51,52
19,9,34,37,41,47
7,26,28,30,43,45
