2015-09-30
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,16
0,9,0,0,0,18
0,20,6,0,0,3
43,2,31,0,0,11
42,48,7,49,27,5
15,38,52,39,37,23
28,17,8,36,26,14
30,34,32,24,12,47
13,21,35,45,4,41
50,46,25,1,51,22
10,44,19,29,40,33
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
6,16,0,0,0,0
9,3,0,0,27,0
2,11,18,20,37,0
15,12,42,26,48,43
7,14,17,28,49,31
5,8,36,23,39,52
4,24,30,34,47,38
13,21,35,32,45,51
1,22,25,41,46,50
10,19,29,33,40,44
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,9,0,0,0,0
0,20,6,0,0,16
0,2,31,0,0,18
0,48,7,0,0,3
43,38,52,49,37,11
42,17,8,39,26,5
15,34,32,36,12,47
30,21,35,45,4,41
50,46,25,1,51,22
10,44,19,29,40,33
27,23,14,24,13,28
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
6,0,0,0,0,0
9,16,18,0,37,0
2,3,42,0,48,43
15,11,17,20,49,31
7,12,36,26,39,52
5,8,30,34,47,38
4,21,35,32,45,51
1,22,25,41,46,50
10,19,29,33,40,44
13,14,23,24,27,28
