2002-11-30
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
23,0,0,0,15,0
29,0,0,27,16,0
25,31,0,33,19,1
18,10,0,34,37,38
45,35,12,3,32,11
21,30,9,14,24,26
22,20,13,39,44,36
40,28,2,7,41,4
5,42,6,43,17,8
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,23,0,0,0
0,0,16,0,27,0
0,15,19,0,29,0
0,12,25,31,35,38
0,10,34,33,32,37
0,11,24,26,30,45
1,18,9,14,36,44
3,13,21,20,22,39
2,4,7,28,40,41
5,6,8,17,42,43
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,27,15,0
23,0,0,33,16,1
29,31,0,34,19,38
25,10,0,3,37,11
18,30,0,14,24,26
45,20,12,39,44,36
21,28,9,7,41,4
22,42,6,43,17,8
5,2,13,32,40,35
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,23,0,0,0
0,0,16,0,0,0
0,0,19,0,0,0
0,15,25,31,0,38
0,12,34,33,27,37
0,10,24,26,29,45
0,11,9,14,30,44
0,18,21,20,36,39
1,4,7,28,22,41
3,6,8,17,42,43
2,5,13,32,35,40
