2014-03-15
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,21,0
0,0,0,0,23,0
0,0,22,0,45,0
0,0,20,0,1,0
0,0,25,0,29,0
0,38,49,0,28,17
3,37,18,0,15,27
48,46,11,0,12,44
14,24,34,10,13,40
16,8,42,52,36,2
41,35,26,50,9,32
19,47,7,6,43,39
51,33,30,31,4,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,23,0,0,0
0,0,17,0,0,0
0,0,27,0,0,0
21,0,10,0,0,0
3,0,28,0,38,0
1,0,25,0,29,52
15,0,11,22,37,46
18,0,34,45,48,44
13,24,14,20,49,40
2,8,16,12,36,42
9,26,32,35,41,50
6,7,19,39,43,47
4,5,30,31,33,51
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,23,0
0,0,22,0,45,0
0,0,25,0,1,17
3,38,18,0,29,27
48,37,11,0,28,44
14,46,34,10,12,40
16,24,42,52,13,2
41,8,26,50,36,32
19,35,7,6,43,39
51,33,30,31,4,5
49,20,9,21,47,15
0,0,0,0,0,0
0,0,23,0,0,0
0,0,17,0,0,0
0,0,27,0,0,0
0,0,10,0,0,0
0,0,28,0,0,0
0,0,25,0,38,0
3,0,11,0,29,52
1,0,34,22,37,46
18,24,14,45,48,44
13,8,16,12,36,40
2,26,32,35,41,42
6,7,19,39,43,50
4,5,30,31,33,51
9,15,20,21,47,49
